# Energy (eV), Counts
3.228000048100948334e+02,2.272000000000000000e+03
3.230000048130750656e+02,2.279000000000000000e+03
3.232000048160552979e+02,2.225000000000000000e+03
3.234000048190355301e+02,2.045000000000000000e+03
3.236000048220157623e+02,1.957000000000000000e+03
3.238000048249959946e+02,1.888000000000000000e+03
3.240000048279762268e+02,2.055000000000000000e+03
3.242000048309564590e+02,2.181000000000000000e+03
3.244000048339366913e+02,2.186000000000000000e+03
3.246000048369169235e+02,2.101000000000000000e+03
3.248000048398971558e+02,2.096000000000000000e+03
3.250000048428773880e+02,2.129000000000000000e+03
3.252000048458576202e+02,2.039000000000000000e+03
3.254000048488378525e+02,2.116000000000000000e+03
3.256000048518180847e+02,2.184000000000000000e+03
3.258000048547983170e+02,2.080000000000000000e+03
3.260000048577785492e+02,2.172000000000000000e+03
3.262000048607587814e+02,2.044000000000000000e+03
3.264000048637390137e+02,2.048000000000000000e+03
3.266000048667192459e+02,2.109000000000000000e+03
3.268000048696994781e+02,2.073000000000000000e+03
3.270000048726797104e+02,2.058000000000000000e+03
3.272000048756599426e+02,1.974000000000000000e+03
3.274000048786401749e+02,2.129000000000000000e+03
3.276000048816204071e+02,2.084000000000000000e+03
3.278000048846006393e+02,2.161000000000000000e+03
3.280000048875808716e+02,2.053000000000000000e+03
3.282000048905611038e+02,2.004000000000000000e+03
3.284000048935413361e+02,2.042000000000000000e+03
3.286000048965215683e+02,1.973000000000000000e+03
3.288000048995018005e+02,2.144000000000000000e+03
3.290000049024820328e+02,2.154000000000000000e+03
3.292000049054622650e+02,2.225000000000000000e+03
3.294000049084424973e+02,2.020000000000000000e+03
3.296000049114227295e+02,2.069000000000000000e+03
3.298000049144029617e+02,1.988000000000000000e+03
3.300000049173831940e+02,2.076000000000000000e+03
3.302000049203634262e+02,2.257000000000000000e+03
3.304000049233436584e+02,2.129000000000000000e+03
3.306000049263238907e+02,2.005000000000000000e+03
3.308000049293041229e+02,2.237000000000000000e+03
3.310000049322843552e+02,2.182000000000000000e+03
3.312000049352645874e+02,1.962000000000000000e+03
3.314000049382448196e+02,1.829000000000000000e+03
3.316000049412250519e+02,2.186000000000000000e+03
3.318000049442052841e+02,2.001000000000000000e+03
3.320000049471855164e+02,1.898000000000000000e+03
3.322000049501657486e+02,1.880000000000000000e+03
3.324000049531459808e+02,1.786000000000000000e+03
3.326000049561262131e+02,1.716000000000000000e+03
3.328000049591064453e+02,1.787000000000000000e+03
3.330000049620866776e+02,1.757000000000000000e+03
3.332000049650669098e+02,1.935000000000000000e+03
3.334000049680471420e+02,1.862000000000000000e+03
3.336000049710273743e+02,1.904000000000000000e+03
3.338000049740076065e+02,1.907000000000000000e+03
3.340000049769878387e+02,2.024000000000000000e+03
3.342000049799680710e+02,1.888000000000000000e+03
3.344000049829483032e+02,1.911000000000000000e+03
3.346000049859285355e+02,2.104000000000000000e+03
3.348000049889087677e+02,1.974000000000000000e+03
3.350000049918889999e+02,1.933000000000000000e+03
3.352000049948692322e+02,2.077000000000000000e+03
3.354000049978494644e+02,1.998000000000000000e+03
3.356000050008296967e+02,1.835000000000000000e+03
3.358000050038099289e+02,1.729000000000000000e+03
3.360000050067901611e+02,1.694000000000000000e+03
3.362000050097703934e+02,1.822000000000000000e+03
3.364000050127506256e+02,1.895000000000000000e+03
3.366000050157308578e+02,1.822000000000000000e+03
3.368000050187110901e+02,1.763000000000000000e+03
3.370000050216913223e+02,1.640000000000000000e+03
3.372000050246715546e+02,1.741000000000000000e+03
3.374000050276517868e+02,1.827000000000000000e+03
3.376000050306320190e+02,1.865000000000000000e+03
3.378000050336122513e+02,1.913000000000000000e+03
3.380000050365924835e+02,1.774000000000000000e+03
3.382000050395727158e+02,1.837000000000000000e+03
3.384000050425529480e+02,1.769000000000000000e+03
3.386000050455331802e+02,1.928000000000000000e+03
3.388000050485134125e+02,2.010000000000000000e+03
3.390000050514936447e+02,1.980000000000000000e+03
3.392000050544738770e+02,1.908000000000000000e+03
3.394000050574541092e+02,1.859000000000000000e+03
3.396000050604343414e+02,1.802000000000000000e+03
3.398000050634145737e+02,1.873000000000000000e+03
3.400000050663948059e+02,1.952000000000000000e+03
3.402000050693750381e+02,1.946000000000000000e+03
3.404000050723552704e+02,2.023000000000000000e+03
3.406000050753355026e+02,1.810000000000000000e+03
3.408000050783157349e+02,1.838000000000000000e+03
3.410000050812959671e+02,1.973000000000000000e+03
3.412000050842761993e+02,1.985000000000000000e+03
3.414000050872564316e+02,1.957000000000000000e+03
3.416000050902366638e+02,1.808000000000000000e+03
3.418000050932168961e+02,1.718000000000000000e+03
3.420000050961971283e+02,1.790000000000000000e+03
3.422000050991773605e+02,1.688000000000000000e+03
3.424000051021575928e+02,1.847000000000000000e+03
3.426000051051378250e+02,1.973000000000000000e+03
3.428000051081180573e+02,1.890000000000000000e+03
3.430000051110982895e+02,1.836000000000000000e+03
3.432000051140785217e+02,1.912000000000000000e+03
3.434000051170587540e+02,1.841000000000000000e+03
3.436000051200389862e+02,1.773000000000000000e+03
3.438000051230192184e+02,1.595000000000000000e+03
3.440000051259994507e+02,1.608000000000000000e+03
3.442000051289796829e+02,1.756000000000000000e+03
3.444000051319599152e+02,1.824000000000000000e+03
3.446000051349401474e+02,1.890000000000000000e+03
3.448000051379203796e+02,1.878000000000000000e+03
3.450000051409006119e+02,1.768000000000000000e+03
3.452000051438808441e+02,1.743000000000000000e+03
3.454000051468610764e+02,1.803000000000000000e+03
3.456000051498413086e+02,1.757000000000000000e+03
3.458000051528215408e+02,1.668000000000000000e+03
3.460000051558017731e+02,1.572000000000000000e+03
3.462000051587820053e+02,1.651000000000000000e+03
3.464000051617622375e+02,1.610000000000000000e+03
3.466000051647424698e+02,1.609000000000000000e+03
3.468000051677227020e+02,1.675000000000000000e+03
3.470000051707029343e+02,1.669000000000000000e+03
3.472000051736831665e+02,1.657000000000000000e+03
3.474000051766633987e+02,1.755000000000000000e+03
3.476000051796436310e+02,1.772000000000000000e+03
3.478000051826238632e+02,1.738000000000000000e+03
3.480000051856040955e+02,1.770000000000000000e+03
3.482000051885843277e+02,1.859000000000000000e+03
3.484000051915645599e+02,1.775000000000000000e+03
3.486000051945447922e+02,1.771000000000000000e+03
3.488000051975250244e+02,1.742000000000000000e+03
3.490000052005052567e+02,1.865000000000000000e+03
3.492000052034854889e+02,1.920000000000000000e+03
3.494000052064657211e+02,1.731000000000000000e+03
3.496000052094459534e+02,1.712000000000000000e+03
3.498000052124261856e+02,1.681000000000000000e+03
3.500000052154064178e+02,1.648000000000000000e+03
3.502000052183866501e+02,1.705000000000000000e+03
3.504000052213668823e+02,1.749000000000000000e+03
3.506000052243471146e+02,1.845000000000000000e+03
3.508000052273273468e+02,1.868000000000000000e+03
3.510000052303075790e+02,1.683000000000000000e+03
3.512000052332878113e+02,1.531000000000000000e+03
3.514000052362680435e+02,1.598000000000000000e+03
3.516000052392482758e+02,1.622000000000000000e+03
3.518000052422285080e+02,1.666000000000000000e+03
3.520000052452087402e+02,1.534000000000000000e+03
3.522000052481889725e+02,1.556000000000000000e+03
3.524000052511692047e+02,1.632000000000000000e+03
3.526000052541494370e+02,1.621000000000000000e+03
3.528000052571296692e+02,1.738000000000000000e+03
3.530000052601099014e+02,1.830000000000000000e+03
3.532000052630901337e+02,1.758000000000000000e+03
3.534000052660703659e+02,1.742000000000000000e+03
3.536000052690505981e+02,1.720000000000000000e+03
3.538000052720308304e+02,1.636000000000000000e+03
3.540000052750110626e+02,1.578000000000000000e+03
3.542000052779912949e+02,1.539000000000000000e+03
3.544000052809715271e+02,1.510000000000000000e+03
3.546000052839517593e+02,1.537000000000000000e+03
3.548000052869319916e+02,1.622000000000000000e+03
3.550000052899122238e+02,1.604000000000000000e+03
3.552000052928924561e+02,1.656000000000000000e+03
3.554000052958726883e+02,1.703000000000000000e+03
3.556000052988529205e+02,1.684000000000000000e+03
3.558000053018331528e+02,1.727000000000000000e+03
3.560000053048133850e+02,1.729000000000000000e+03
3.562000053077936172e+02,1.728000000000000000e+03
3.564000053107738495e+02,1.742000000000000000e+03
3.566000053137540817e+02,1.701000000000000000e+03
3.568000053167343140e+02,1.595000000000000000e+03
3.570000053197145462e+02,1.570000000000000000e+03
3.572000053226947784e+02,1.532000000000000000e+03
3.574000053256750107e+02,1.559000000000000000e+03
3.576000053286552429e+02,1.510000000000000000e+03
3.578000053316354752e+02,1.655000000000000000e+03
3.580000053346157074e+02,1.658000000000000000e+03
3.582000053375959396e+02,1.583000000000000000e+03
3.584000053405761719e+02,1.505000000000000000e+03
3.586000053435564041e+02,1.449000000000000000e+03
3.588000053465366364e+02,1.596000000000000000e+03
3.590000053495168686e+02,1.503000000000000000e+03
3.592000053524971008e+02,1.488000000000000000e+03
3.594000053554773331e+02,1.611000000000000000e+03
3.596000053584575653e+02,1.454000000000000000e+03
3.598000053614377975e+02,1.405000000000000000e+03
3.600000053644180298e+02,1.402000000000000000e+03
3.602000053673982620e+02,1.435000000000000000e+03
3.604000053703784943e+02,1.473000000000000000e+03
3.606000053733587265e+02,1.584000000000000000e+03
3.608000053763389587e+02,1.540000000000000000e+03
3.610000053793191910e+02,1.664000000000000000e+03
3.612000053822994232e+02,1.639000000000000000e+03
3.614000053852796555e+02,1.540000000000000000e+03
3.616000053882598877e+02,1.522000000000000000e+03
3.618000053912401199e+02,1.494000000000000000e+03
3.620000053942203522e+02,1.559000000000000000e+03
3.622000053972005844e+02,1.472000000000000000e+03
3.624000054001808167e+02,1.529000000000000000e+03
3.626000054031610489e+02,1.706000000000000000e+03
3.628000054061412811e+02,1.572000000000000000e+03
3.630000054091215134e+02,1.634000000000000000e+03
3.632000054121017456e+02,1.681000000000000000e+03
3.634000054150819778e+02,1.618000000000000000e+03
3.636000054180622101e+02,1.618000000000000000e+03
3.638000054210424423e+02,1.683000000000000000e+03
3.640000054240226746e+02,1.541000000000000000e+03
3.642000054270029068e+02,1.553000000000000000e+03
3.644000054299831390e+02,1.552000000000000000e+03
3.646000054329633713e+02,1.630000000000000000e+03
3.648000054359436035e+02,1.582000000000000000e+03
3.650000054389238358e+02,1.459000000000000000e+03
3.652000054419040680e+02,1.583000000000000000e+03
3.654000054448843002e+02,1.509000000000000000e+03
3.656000054478645325e+02,1.421000000000000000e+03
3.658000054508447647e+02,1.531000000000000000e+03
3.660000054538249969e+02,1.525000000000000000e+03
3.662000054568052292e+02,1.401000000000000000e+03
3.664000054597854614e+02,1.544000000000000000e+03
3.666000054627656937e+02,1.642000000000000000e+03
3.668000054657459259e+02,1.602000000000000000e+03
3.670000054687261581e+02,1.442000000000000000e+03
3.672000054717063904e+02,1.370000000000000000e+03
3.674000054746866226e+02,1.471000000000000000e+03
3.676000054776668549e+02,1.450000000000000000e+03
3.678000054806470871e+02,1.408000000000000000e+03
3.680000054836273193e+02,1.377000000000000000e+03
3.682000054866075516e+02,1.438000000000000000e+03
3.684000054895877838e+02,1.371000000000000000e+03
3.686000054925680161e+02,1.475000000000000000e+03
3.688000054955482483e+02,1.427000000000000000e+03
3.690000054985284805e+02,1.405000000000000000e+03
3.692000055015087128e+02,1.332000000000000000e+03
3.694000055044889450e+02,1.307000000000000000e+03
3.696000055074691772e+02,1.412000000000000000e+03
3.698000055104494095e+02,1.409000000000000000e+03
3.700000055134296417e+02,1.477000000000000000e+03
3.702000055164098740e+02,1.521000000000000000e+03
3.704000055193901062e+02,1.503000000000000000e+03
3.706000055223703384e+02,1.572000000000000000e+03
3.708000055253505707e+02,1.478000000000000000e+03
3.710000055283308029e+02,1.560000000000000000e+03
3.712000055313110352e+02,1.426000000000000000e+03
3.714000055342912674e+02,1.292000000000000000e+03
3.716000055372714996e+02,1.271000000000000000e+03
3.718000055402517319e+02,1.386000000000000000e+03
3.720000055432319641e+02,1.382000000000000000e+03
3.722000055462121964e+02,1.399000000000000000e+03
3.724000055491924286e+02,1.300000000000000000e+03
3.726000055521726608e+02,1.307000000000000000e+03
3.728000055551528931e+02,1.454000000000000000e+03
3.730000055581331253e+02,1.386000000000000000e+03
3.732000055611133575e+02,1.366000000000000000e+03
3.734000055640935898e+02,1.222000000000000000e+03
3.736000055670738220e+02,1.216000000000000000e+03
3.738000055700540543e+02,1.189000000000000000e+03
3.740000055730342865e+02,1.232000000000000000e+03
3.742000055760145187e+02,1.410000000000000000e+03
3.744000055789947510e+02,1.417000000000000000e+03
3.746000055819749832e+02,1.431000000000000000e+03
3.748000055849552155e+02,1.477000000000000000e+03
3.750000055879354477e+02,1.443000000000000000e+03
3.752000055909156799e+02,1.391000000000000000e+03
3.754000055938959122e+02,1.272000000000000000e+03
3.756000055968761444e+02,1.357000000000000000e+03
3.758000055998563766e+02,1.304000000000000000e+03
3.760000056028366089e+02,1.413000000000000000e+03
3.762000056058168411e+02,1.364000000000000000e+03
3.764000056087970734e+02,1.267000000000000000e+03
3.766000056117773056e+02,1.305000000000000000e+03
3.768000056147575378e+02,1.218000000000000000e+03
3.770000056177377701e+02,1.302000000000000000e+03
3.772000056207180023e+02,1.329000000000000000e+03
3.774000056236982346e+02,1.253000000000000000e+03
3.776000056266784668e+02,1.299000000000000000e+03
3.778000056296586990e+02,1.365000000000000000e+03
3.780000056326389313e+02,1.320000000000000000e+03
3.782000056356191635e+02,1.353000000000000000e+03
3.784000056385993958e+02,1.360000000000000000e+03
3.786000056415796280e+02,1.454000000000000000e+03
3.788000056445598602e+02,1.424000000000000000e+03
3.790000056475400925e+02,1.306000000000000000e+03
3.792000056505203247e+02,1.366000000000000000e+03
3.794000056535005569e+02,1.407000000000000000e+03
3.796000056564807892e+02,1.397000000000000000e+03
3.798000056594610214e+02,1.483000000000000000e+03
3.800000056624412537e+02,1.461000000000000000e+03
3.802000056654214859e+02,1.342000000000000000e+03
3.804000056684017181e+02,1.276000000000000000e+03
3.806000056713819504e+02,1.194000000000000000e+03
3.808000056743621826e+02,1.244000000000000000e+03
3.810000056773424149e+02,1.280000000000000000e+03
3.812000056803226471e+02,1.307000000000000000e+03
3.814000056833028793e+02,1.323000000000000000e+03
3.816000056862831116e+02,1.362000000000000000e+03
3.818000056892633438e+02,1.243000000000000000e+03
3.820000056922435760e+02,1.246000000000000000e+03
3.822000056952238083e+02,1.298000000000000000e+03
3.824000056982040405e+02,1.264000000000000000e+03
3.826000057011842728e+02,1.249000000000000000e+03
3.828000057041645050e+02,1.332000000000000000e+03
3.830000057071447372e+02,1.289000000000000000e+03
3.832000057101249695e+02,1.250000000000000000e+03
3.834000057131052017e+02,1.284000000000000000e+03
3.836000057160854340e+02,1.251000000000000000e+03
3.838000057190656662e+02,1.178000000000000000e+03
3.840000057220458984e+02,1.317000000000000000e+03
3.842000057250261307e+02,1.176000000000000000e+03
3.844000057280063629e+02,1.178000000000000000e+03
3.846000057309865952e+02,1.335000000000000000e+03
3.848000057339668274e+02,1.245000000000000000e+03
3.850000057369470596e+02,1.299000000000000000e+03
3.852000057399272919e+02,1.350000000000000000e+03
3.854000057429075241e+02,1.430000000000000000e+03
3.856000057458877563e+02,1.349000000000000000e+03
3.858000057488679886e+02,1.263000000000000000e+03
3.860000057518482208e+02,1.256000000000000000e+03
3.862000057548284531e+02,1.354000000000000000e+03
3.864000057578086853e+02,1.245000000000000000e+03
3.866000057607889175e+02,1.191000000000000000e+03
3.868000057637691498e+02,1.098000000000000000e+03
3.870000057667493820e+02,1.102000000000000000e+03
3.872000057697296143e+02,1.250000000000000000e+03
3.874000057727098465e+02,1.215000000000000000e+03
3.876000057756900787e+02,1.211000000000000000e+03
3.878000057786703110e+02,1.195000000000000000e+03
3.880000057816505432e+02,1.173000000000000000e+03
3.882000057846307755e+02,1.188000000000000000e+03
3.884000057876110077e+02,1.227000000000000000e+03
3.886000057905912399e+02,1.293000000000000000e+03
3.888000057935714722e+02,1.162000000000000000e+03
3.890000057965517044e+02,1.199000000000000000e+03
3.892000057995319366e+02,1.207000000000000000e+03
3.894000058025121689e+02,1.259000000000000000e+03
3.896000058054924011e+02,1.313000000000000000e+03
3.898000058084726334e+02,1.380000000000000000e+03
3.900000058114528656e+02,1.210000000000000000e+03
3.902000058144330978e+02,1.149000000000000000e+03
3.904000058174133301e+02,1.229000000000000000e+03
3.906000058203935623e+02,1.220000000000000000e+03
3.908000058233737946e+02,1.268000000000000000e+03
3.910000058263540268e+02,1.160000000000000000e+03
3.912000058293342590e+02,1.270000000000000000e+03
3.914000058323144913e+02,1.310000000000000000e+03
3.916000058352947235e+02,1.352000000000000000e+03
3.918000058382749557e+02,1.366000000000000000e+03
3.920000058412551880e+02,1.288000000000000000e+03
3.922000058442354202e+02,1.261000000000000000e+03
3.924000058472156525e+02,1.079000000000000000e+03
3.926000058501958847e+02,1.122000000000000000e+03
3.928000058531761169e+02,1.092000000000000000e+03
3.930000058561563492e+02,1.178000000000000000e+03
3.932000058591365814e+02,1.152000000000000000e+03
3.934000058621168137e+02,1.134000000000000000e+03
3.936000058650970459e+02,1.250000000000000000e+03
3.938000058680772781e+02,1.266000000000000000e+03
3.940000058710575104e+02,1.202000000000000000e+03
3.942000058740377426e+02,1.103000000000000000e+03
3.944000058770179749e+02,1.089000000000000000e+03
3.946000058799982071e+02,1.098000000000000000e+03
3.948000058829784393e+02,1.106000000000000000e+03
3.950000058859586716e+02,1.088000000000000000e+03
3.952000058889389038e+02,1.047000000000000000e+03
3.954000058919191360e+02,1.056000000000000000e+03
3.956000058948993683e+02,1.082000000000000000e+03
3.958000058978796005e+02,1.120000000000000000e+03
3.960000059008598328e+02,1.147000000000000000e+03
3.962000059038400650e+02,1.162000000000000000e+03
3.964000059068202972e+02,1.037000000000000000e+03
3.966000059098005295e+02,1.040000000000000000e+03
3.968000059127807617e+02,1.107000000000000000e+03
3.970000059157609940e+02,1.168000000000000000e+03
3.972000059187412262e+02,1.146000000000000000e+03
3.974000059217214584e+02,1.210000000000000000e+03
3.976000059247016907e+02,1.192000000000000000e+03
3.978000059276819229e+02,1.162000000000000000e+03
3.980000059306621552e+02,1.101000000000000000e+03
3.982000059336423874e+02,1.099000000000000000e+03
3.984000059366226196e+02,1.135000000000000000e+03
3.986000059396028519e+02,1.209000000000000000e+03
3.988000059425830841e+02,1.256000000000000000e+03
3.990000059455633163e+02,1.116000000000000000e+03
3.992000059485435486e+02,1.110000000000000000e+03
3.994000059515237808e+02,1.035000000000000000e+03
3.996000059545040131e+02,1.012000000000000000e+03
3.998000059574842453e+02,1.040000000000000000e+03
4.000000059604644775e+02,1.047000000000000000e+03
4.002000059634447098e+02,1.024000000000000000e+03
4.004000059664249420e+02,1.161000000000000000e+03
4.006000059694051743e+02,1.113000000000000000e+03
4.008000059723854065e+02,1.020000000000000000e+03
4.010000059753656387e+02,1.114000000000000000e+03
4.012000059783458710e+02,1.112000000000000000e+03
4.014000059813261032e+02,1.109000000000000000e+03
4.016000059843063354e+02,1.037000000000000000e+03
4.018000059872865677e+02,1.046000000000000000e+03
4.020000059902667999e+02,1.058000000000000000e+03
4.022000059932470322e+02,1.041000000000000000e+03
4.024000059962272644e+02,1.003000000000000000e+03
4.026000059992074966e+02,1.003000000000000000e+03
4.028000060021877289e+02,1.054000000000000000e+03
4.030000060051679611e+02,1.171000000000000000e+03
4.032000060081481934e+02,1.185000000000000000e+03
4.034000060111284256e+02,1.204000000000000000e+03
4.036000060141086578e+02,1.189000000000000000e+03
4.038000060170888901e+02,1.253000000000000000e+03
4.040000060200691223e+02,1.156000000000000000e+03
4.042000060230493546e+02,1.148000000000000000e+03
4.044000060260295868e+02,1.049000000000000000e+03
4.046000060290098190e+02,1.287000000000000000e+03
4.048000060319900513e+02,1.407000000000000000e+03
4.050000060349702835e+02,1.286000000000000000e+03
4.052000060379505157e+02,1.153000000000000000e+03
4.054000060409307480e+02,1.027000000000000000e+03
4.056000060439109802e+02,9.980000000000000000e+02
4.058000060468912125e+02,1.018000000000000000e+03
4.060000060498714447e+02,1.096000000000000000e+03
4.062000060528516769e+02,1.148000000000000000e+03
4.064000060558319092e+02,1.218000000000000000e+03
4.066000060588121414e+02,1.137000000000000000e+03
4.068000060617923737e+02,1.007000000000000000e+03
4.070000060647726059e+02,1.010000000000000000e+03
4.072000060677528381e+02,1.036000000000000000e+03
4.074000060707330704e+02,9.960000000000000000e+02
4.076000060737133026e+02,1.123000000000000000e+03
4.078000060766935349e+02,1.093000000000000000e+03
4.080000060796737671e+02,1.063000000000000000e+03
4.082000060826539993e+02,1.058000000000000000e+03
4.084000060856342316e+02,1.035000000000000000e+03
4.086000060886144638e+02,1.160000000000000000e+03
4.088000060915946960e+02,1.048000000000000000e+03
4.090000060945749283e+02,9.660000000000000000e+02
4.092000060975551605e+02,9.950000000000000000e+02
4.094000061005353928e+02,9.790000000000000000e+02
4.096000061035156250e+02,1.042000000000000000e+03
4.098000061064958572e+02,9.670000000000000000e+02
4.100000061094760895e+02,8.690000000000000000e+02
4.102000061124563217e+02,9.700000000000000000e+02
4.104000061154365540e+02,9.730000000000000000e+02
4.106000061184167862e+02,9.620000000000000000e+02
4.108000061213970184e+02,8.950000000000000000e+02
4.110000061243772507e+02,8.890000000000000000e+02
4.112000061273574829e+02,9.740000000000000000e+02
4.114000061303377151e+02,1.019000000000000000e+03
4.116000061333179474e+02,1.087000000000000000e+03
4.118000061362981796e+02,9.890000000000000000e+02
4.120000061392784119e+02,1.061000000000000000e+03
4.122000061422586441e+02,1.014000000000000000e+03
4.124000061452388763e+02,9.850000000000000000e+02
4.126000061482191086e+02,9.970000000000000000e+02
4.128000061511993408e+02,9.680000000000000000e+02
4.130000061541795731e+02,9.570000000000000000e+02
4.132000061571598053e+02,9.770000000000000000e+02
4.134000061601400375e+02,1.057000000000000000e+03
4.136000061631202698e+02,1.105000000000000000e+03
4.138000061661005020e+02,1.151000000000000000e+03
4.140000061690807343e+02,1.133000000000000000e+03
4.142000061720609665e+02,1.053000000000000000e+03
4.144000061750411987e+02,1.059000000000000000e+03
4.146000061780214310e+02,1.060000000000000000e+03
4.148000061810016632e+02,1.001000000000000000e+03
4.150000061839818954e+02,9.680000000000000000e+02
4.152000061869621277e+02,9.280000000000000000e+02
4.154000061899423599e+02,9.660000000000000000e+02
4.156000061929225922e+02,9.640000000000000000e+02
4.158000061959028244e+02,9.580000000000000000e+02
4.160000061988830566e+02,9.910000000000000000e+02
4.162000062018632889e+02,9.030000000000000000e+02
4.164000062048435211e+02,8.410000000000000000e+02
4.166000062078237534e+02,9.170000000000000000e+02
4.168000062108039856e+02,9.040000000000000000e+02
4.170000062137842178e+02,8.340000000000000000e+02
4.172000062167644501e+02,9.160000000000000000e+02
4.174000062197446823e+02,1.020000000000000000e+03
4.176000062227249146e+02,9.250000000000000000e+02
4.178000062257051468e+02,9.650000000000000000e+02
4.180000062286853790e+02,9.750000000000000000e+02
4.182000062316656113e+02,9.640000000000000000e+02
4.184000062346458435e+02,1.086000000000000000e+03
4.186000062376260757e+02,1.003000000000000000e+03
4.188000062406063080e+02,1.019000000000000000e+03
4.190000062435865402e+02,9.870000000000000000e+02
4.192000062465667725e+02,1.031000000000000000e+03
4.194000062495470047e+02,1.013000000000000000e+03
4.196000062525272369e+02,1.039000000000000000e+03
4.198000062555074692e+02,9.760000000000000000e+02
4.200000062584877014e+02,1.045000000000000000e+03
4.202000062614679337e+02,1.014000000000000000e+03
4.204000062644481659e+02,9.040000000000000000e+02
4.206000062674283981e+02,8.210000000000000000e+02
4.208000062704086304e+02,9.260000000000000000e+02
4.210000062733888626e+02,9.610000000000000000e+02
4.212000062763690948e+02,9.290000000000000000e+02
4.214000062793493271e+02,7.970000000000000000e+02
4.216000062823295593e+02,9.000000000000000000e+02
4.218000062853097916e+02,9.400000000000000000e+02
4.220000062882900238e+02,9.970000000000000000e+02
4.222000062912702560e+02,9.330000000000000000e+02
4.224000062942504883e+02,9.040000000000000000e+02
4.226000062972307205e+02,9.800000000000000000e+02
4.228000063002109528e+02,1.015000000000000000e+03
4.230000063031911850e+02,9.990000000000000000e+02
4.232000063061714172e+02,1.008000000000000000e+03
4.234000063091516495e+02,1.055000000000000000e+03
4.236000063121318817e+02,1.043000000000000000e+03
4.238000063151121140e+02,1.092000000000000000e+03
4.240000063180923462e+02,9.910000000000000000e+02
4.242000063210725784e+02,9.570000000000000000e+02
4.244000063240528107e+02,1.042000000000000000e+03
4.246000063270330429e+02,1.042000000000000000e+03
4.248000063300132751e+02,9.970000000000000000e+02
4.250000063329935074e+02,9.230000000000000000e+02
4.252000063359737396e+02,8.300000000000000000e+02
4.254000063389539719e+02,8.620000000000000000e+02
4.256000063419342041e+02,9.120000000000000000e+02
4.258000063449144363e+02,8.620000000000000000e+02
4.260000063478946686e+02,8.630000000000000000e+02
4.262000063508749008e+02,8.780000000000000000e+02
4.264000063538551331e+02,8.270000000000000000e+02
4.266000063568353653e+02,8.860000000000000000e+02
4.268000063598155975e+02,8.500000000000000000e+02
4.270000063627958298e+02,8.300000000000000000e+02
4.272000063657760620e+02,8.880000000000000000e+02
4.274000063687562943e+02,9.040000000000000000e+02
4.276000063717365265e+02,9.080000000000000000e+02
4.278000063747167587e+02,8.830000000000000000e+02
4.280000063776969910e+02,9.110000000000000000e+02
4.282000063806772232e+02,8.340000000000000000e+02
4.284000063836574554e+02,8.550000000000000000e+02
4.286000063866376877e+02,9.650000000000000000e+02
4.288000063896179199e+02,1.013000000000000000e+03
4.290000063925981522e+02,1.015000000000000000e+03
4.292000063955783844e+02,9.870000000000000000e+02
4.294000063985586166e+02,9.940000000000000000e+02
4.296000064015388489e+02,9.390000000000000000e+02
4.298000064045190811e+02,9.050000000000000000e+02
4.300000064074993134e+02,8.690000000000000000e+02
4.302000064104795456e+02,8.770000000000000000e+02
4.304000064134597778e+02,9.470000000000000000e+02
4.306000064164400101e+02,1.049000000000000000e+03
4.308000064194202423e+02,1.020000000000000000e+03
4.310000064224004745e+02,1.000000000000000000e+03
4.312000064253807068e+02,9.710000000000000000e+02
4.314000064283609390e+02,9.010000000000000000e+02
4.316000064313411713e+02,1.007000000000000000e+03
4.318000064343214035e+02,1.030000000000000000e+03
4.320000064373016357e+02,8.860000000000000000e+02
4.322000064402818680e+02,8.970000000000000000e+02
4.324000064432621002e+02,9.180000000000000000e+02
4.326000064462423325e+02,8.760000000000000000e+02
4.328000064492225647e+02,8.410000000000000000e+02
4.330000064522027969e+02,8.230000000000000000e+02
4.332000064551830292e+02,8.180000000000000000e+02
4.334000064581632614e+02,9.250000000000000000e+02
4.336000064611434937e+02,8.910000000000000000e+02
4.338000064641237259e+02,9.210000000000000000e+02
4.340000064671039581e+02,8.370000000000000000e+02
4.342000064700841904e+02,8.120000000000000000e+02
4.344000064730644226e+02,6.880000000000000000e+02
4.346000064760446548e+02,7.590000000000000000e+02
4.348000064790248871e+02,7.750000000000000000e+02
4.350000064820051193e+02,8.190000000000000000e+02
4.352000064849853516e+02,8.290000000000000000e+02
4.354000064879655838e+02,8.190000000000000000e+02
4.356000064909458160e+02,7.920000000000000000e+02
4.358000064939260483e+02,7.930000000000000000e+02
4.360000064969062805e+02,9.140000000000000000e+02
4.362000064998865128e+02,9.630000000000000000e+02
4.364000065028667450e+02,8.980000000000000000e+02
4.366000065058469772e+02,8.290000000000000000e+02
4.368000065088272095e+02,8.890000000000000000e+02
4.370000065118074417e+02,9.100000000000000000e+02
4.372000065147876740e+02,9.120000000000000000e+02
4.374000065177679062e+02,8.750000000000000000e+02
4.376000065207481384e+02,8.560000000000000000e+02
4.378000065237283707e+02,8.980000000000000000e+02
4.380000065267086029e+02,8.130000000000000000e+02
4.382000065296888351e+02,7.680000000000000000e+02
4.384000065326690674e+02,7.800000000000000000e+02
4.386000065356492996e+02,8.340000000000000000e+02
4.388000065386295319e+02,8.570000000000000000e+02
4.390000065416097641e+02,9.590000000000000000e+02
